USGS,site_no,Date,pH (median),A,Temp (mean),A,Temp (max),A,Temp (min),A,pH (min),A,pH (max),A,Discharge (mean),A
USGS,9510000,12/28/06,,,,,,,,,,,,,676,A
USGS,9510000,12/29/06,,,,,,,,,,,,,608,A
USGS,9510000,12/30/06,,,,,,,,,,,,,569,A
USGS,9510000,12/31/06,,,,,,,,,,,,,506,A
USGS,9510000,1/1/07,,,,,,,,,,,,,466,A
USGS,9510000,1/2/07,,,,,,,,,,,,,414,A
USGS,9510000,1/3/07,,,,,,,,,,,,,480,A
USGS,9510000,1/4/07,,,,,,,,,,,,,510,A
USGS,9510000,1/5/07,,,,,,,,,,,,,459,A
USGS,9510000,1/6/07,,,,,,,,,,,,,459,A
USGS,9510000,1/7/07,,,,,,,,,,,,,471,A
USGS,9510000,1/8/07,,,,,,,,,,,,,510,A
USGS,9510000,1/9/07,,,,,,,,,,,,,529,A
USGS,9510000,1/10/07,,,,,,,,,,,,,481,A
USGS,9510000,1/11/07,,,,,,,,,,,,,450,A
USGS,9510000,1/12/07,,,,,,,,,,,,,423,A
USGS,9510000,1/13/07,,,,,,,,,,,,,362,A
USGS,9510000,1/14/07,,,,,,,,,,,,,354,A
USGS,9510000,1/15/07,,,,,,,,,,,,,339,A
USGS,9510000,1/16/07,,,,,,,,,,,,,377,A
USGS,9510000,1/17/07,,,,,,,,,,,,,405,A
USGS,9510000,1/18/07,,,,,,,,,,,,,230,A
USGS,9510000,1/19/07,,,,,,,,,,,,,197,A
USGS,9510000,1/20/07,,,,,,,,,,,,,141,A
USGS,9510000,1/21/07,,,,,,,,,,,,,111,A
USGS,9510000,1/22/07,,,,,,,,,,,,,167,A
USGS,9510000,1/23/07,,,,,,,,,,,,,289,A
USGS,9510000,1/24/07,,,,,,,,,,,,,247,A
USGS,9510000,1/25/07,,,,,,,,,,,,,220,A
USGS,9510000,1/26/07,,,,,,,,,,,,,244,A
USGS,9510000,1/27/07,,,,,,,,,,,,,404,A
USGS,9510000,1/28/07,,,,,,,,,,,,,435,A
USGS,9510000,1/29/07,,,,,,,,,,,,,436,A
USGS,9510000,1/30/07,,,,,,,,,,,,,432,A
USGS,9510000,1/31/07,,,,,,,,,,,,,433,A
USGS,9510000,2/1/07,,,,,,,,,,,,,427,A
USGS,9510000,2/2/07,,,,,,,,,,,,,416,A
USGS,9510000,2/3/07,,,,,,,,,,,,,395,A
USGS,9510000,2/4/07,,,,,,,,,,,,,395,A
USGS,9510000,2/5/07,,,,,,,,,,,,,372,A
USGS,9510000,2/6/07,,,,,,,,,,,,,313,A
USGS,9510000,2/7/07,,,,,,,,,,,,,359,A
USGS,9510000,2/8/07,,,,,,,,,,,,,372,A
USGS,9510000,2/9/07,,,,,,,,,,,,,350,A
USGS,9510000,2/10/07,,,,,,,,,,,,,348,A
USGS,9510000,2/11/07,,,,,,,,,,,,,313,A
USGS,9510000,2/12/07,,,,,,,,,,,,,312,A
USGS,9510000,2/13/07,,,,,,,,,,,,,329,A
USGS,9510000,2/14/07,,,,,,,,,,,,,400,A
USGS,9510000,2/15/07,,,,,,,,,,,,,434,A
USGS,9510000,2/16/07,,,,,,,,,,,,,448,A
USGS,9510000,2/17/07,,,,,,,,,,,,,442,A
USGS,9510000,2/18/07,,,,,,,,,,,,,409,A
USGS,9510000,2/19/07,,,,,,,,,,,,,381,A
USGS,9510000,2/20/07,,,,,,,,,,,,,382,A
USGS,9510000,2/21/07,,,,,,,,,,,,,370,A
USGS,9510000,2/22/07,,,,,,,,,,,,,258,A
USGS,9510000,2/23/07,,,,,,,,,,,,,198,A
USGS,9510000,2/24/07,,,,,,,,,,,,,198,A
USGS,9510000,2/25/07,,,,,,,,,,,,,200,A
USGS,9510000,2/26/07,,,,,,,,,,,,,202,A
USGS,9510000,2/27/07,,,,,,,,,,,,,171,A
USGS,9510000,2/28/07,,,,,,,,,,,,,115,A
USGS,9510000,3/1/07,,,,,,,,,,,,,116,A
USGS,9510000,3/2/07,,,,,,,,,,,,,116,A
USGS,9510000,3/3/07,,,,,,,,,,,,,118,A
USGS,9510000,3/4/07,,,,,,,,,,,,,106,A
USGS,9510000,3/5/07,,,,,,,,,,,,,119,A
USGS,9510000,3/6/07,,,,,,,,,,,,,106,A
USGS,9510000,3/7/07,,,,,,,,,,,,,112,A
USGS,9510000,3/8/07,,,,,,,,,,,,,96.4,A
USGS,9510000,3/9/07,,,,,,,,,,,,,106,A
USGS,9510000,3/10/07,,,,,,,,,,,,,97.2,A
USGS,9510000,3/11/07,,,,,,,,,,,,,98.2,A
USGS,9510000,3/12/07,,,,,,,,,,,,,98.7,A
USGS,9510000,3/13/07,,,,,,,,,,,,,99.3,A
USGS,9510000,3/14/07,,,,,,,,,,,,,112,A
USGS,9510000,3/15/07,,,,,,,,,,,,,128,A
USGS,9510000,3/16/07,,,,,,,,,,,,,104,A
USGS,9510000,3/17/07,,,,,,,,,,,,,98.6,A
USGS,9510000,3/18/07,,,,,,,,,,,,,98.8,A
USGS,9510000,3/19/07,,,,,,,,,,,,,98.7,A
USGS,9510000,3/20/07,,,,,,,,,,,,,96.9,A
USGS,9510000,3/21/07,,,,,,,,,,,,,97.8,A
USGS,9510000,3/22/07,,,,,,,,,,,,,98.4,A
USGS,9510000,3/23/07,,,,,,,,,,,,,98.2,A
USGS,9510000,3/24/07,,,,,,,,,,,,,99.2,A
USGS,9510000,3/25/07,,,,,,,,,,,,,98.8,A
USGS,9510000,3/26/07,,,,,,,,,,,,,98.6,A
USGS,9510000,3/27/07,,,,,,,,,,,,,98.6,A
USGS,9510000,3/28/07,,,,,,,,,,,,,98.7,A
USGS,9510000,3/29/07,,,,,,,,,,,,,97,A
USGS,9510000,3/30/07,,,,,,,,,,,,,123,A
USGS,9510000,3/31/07,,,,,,,,,,,,,115,A
USGS,9510000,4/1/07,,,,,,,,,,,,,109,A
USGS,9510000,4/2/07,,,,,,,,,,,,,110,A
USGS,9510000,4/3/07,,,,,,,,,,,,,105,A
USGS,9510000,4/4/07,,,,,,,,,,,,,105,A
USGS,9510000,4/5/07,,,,,,,,,,,,,106,A
USGS,9510000,4/6/07,,,,,,,,,,,,,134,A
USGS,9510000,4/7/07,,,,,,,,,,,,,134,A
USGS,9510000,4/8/07,,,,,,,,,,,,,109,A
USGS,9510000,4/9/07,,,,,,,,,,,,,96.3,A
USGS,9510000,4/10/07,,,,,,,,,,,,,141,A
USGS,9510000,4/11/07,,,,,,,,,,,,,116,A
USGS,9510000,4/12/07,,,,,,,,,,,,,101,A
USGS,9510000,4/13/07,,,,,,,,,,,,,102,A
USGS,9510000,4/14/07,,,,,,,,,,,,,101,A
USGS,9510000,4/15/07,,,,,,,,,,,,,101,A
USGS,9510000,4/16/07,,,,,,,,,,,,,122,A
USGS,9510000,4/17/07,,,,,,,,,,,,,103,A
USGS,9510000,4/18/07,,,,,,,,,,,,,113,A
USGS,9510000,4/19/07,,,,,,,,,,,,,130,A
USGS,9510000,4/20/07,,,,,,,,,,,,,124,A
USGS,9510000,4/21/07,,,,,,,,,,,,,111,A
USGS,9510000,4/22/07,,,,,,,,,,,,,111,A
USGS,9510000,4/23/07,,,,,,,,,,,,,109,A
USGS,9510000,4/24/07,,,,,,,,,,,,,109,A
USGS,9510000,4/25/07,,,,,,,,,,,,,114,A
USGS,9510000,4/26/07,,,,,,,,,,,,,127,A
USGS,9510000,4/27/07,,,,,,,,,,,,,103,A
USGS,9510000,4/28/07,,,,,,,,,,,,,93.6,A
USGS,9510000,4/29/07,,,,,,,,,,,,,94.1,A
USGS,9510000,4/30/07,,,,,,,,,,,,,94,A
USGS,9510000,5/1/07,,,,,,,,,,,,,93.8,A
USGS,9510000,5/2/07,,,,,,,,,,,,,117,A
USGS,9510000,5/3/07,,,,,,,,,,,,,105,A
USGS,9510000,5/4/07,,,,,,,,,,,,,100,A
USGS,9510000,5/5/07,,,,,,,,,,,,,100,A
USGS,9510000,5/6/07,,,,,,,,,,,,,101,A
USGS,9510000,5/7/07,,,,,,,,,,,,,122,A
USGS,9510000,5/8/07,,,,,,,,,,,,,106,A
USGS,9510000,5/9/07,,,,,,,,,,,,,117,A
USGS,9510000,5/10/07,,,,,,,,,,,,,118,A
USGS,9510000,5/11/07,,,,,,,,,,,,,110,A
USGS,9510000,5/12/07,,,,,,,,,,,,,100,A
USGS,9510000,5/13/07,,,,,,,,,,,,,100,A
USGS,9510000,5/14/07,,,,,,,,,,,,,100,A
USGS,9510000,5/15/07,,,,,,,,,,,,,119,A
USGS,9510000,5/16/07,,,,,,,,,,,,,124,A
USGS,9510000,5/17/07,,,,,,,,,,,,,124,A
USGS,9510000,5/18/07,,,,,,,,,,,,,124,A
USGS,9510000,5/19/07,,,,,,,,,,,,,114,A
USGS,9510000,5/20/07,,,,,,,,,,,,,95.4,A
USGS,9510000,5/21/07,,,,,,,,,,,,,98.1,A
USGS,9510000,5/22/07,,,,,,,,,,,,,97.9,A
USGS,9510000,5/23/07,,,,,,,,,,,,,125,A
USGS,9510000,5/24/07,,,,,,,,,,,,,126,A
USGS,9510000,5/25/07,,,,,,,,,,,,,113,A
USGS,9510000,5/26/07,,,,,,,,,,,,,110,A
USGS,9510000,5/27/07,,,,,,,,,,,,,96.8,A
USGS,9510000,5/28/07,,,,,,,,,,,,,100,A
USGS,9510000,5/29/07,,,,,,,,,,,,,100,A
USGS,9510000,5/30/07,,,,,,,,,,,,,97.9,A
USGS,9510000,5/31/07,,,,,,,,,,,,,99.3,A
USGS,9510000,6/1/07,,,,,,,,,,,,,122,A
USGS,9510000,6/2/07,,,,,,,,,,,,,113,A
USGS,9510000,6/3/07,,,,,,,,,,,,,99.8,A
USGS,9510000,6/4/07,,,,,,,,,,,,,114,A
USGS,9510000,6/5/07,,,,,,,,,,,,,116,A
USGS,9510000,6/6/07,,,,,,,,,,,,,115,A
USGS,9510000,6/7/07,,,,,,,,,,,,,108,A
USGS,9510000,6/8/07,,,,,,,,,,,,,99.2,A
USGS,9510000,6/9/07,,,,,,,,,,,,,114,A
USGS,9510000,6/10/07,,,,,,,,,,,,,98,A
USGS,9510000,6/11/07,,,,,,,,,,,,,110,A
USGS,9510000,6/12/07,,,,,,,,,,,,,95.3,A
USGS,9510000,6/13/07,,,,,,,,,,,,,92.4,A
USGS,9510000,6/14/07,,,,,,,,,,,,,98,A
USGS,9510000,6/15/07,,,,,,,,,,,,,118,A
USGS,9510000,6/16/07,,,,,,,,,,,,,111,A
USGS,9510000,6/17/07,,,,,,,,,,,,,96,A
USGS,9510000,6/18/07,,,,,,,,,,,,,113,A
USGS,9510000,6/19/07,,,,,,,,,,,,,117,A
USGS,9510000,6/20/07,,,,,,,,,,,,,117,A
USGS,9510000,6/21/07,,,,,,,,,,,,,110,A
USGS,9510000,6/22/07,,,,,,,,,,,,,109,A
USGS,9510000,6/23/07,,,,,,,,,,,,,106,A
USGS,9510000,6/24/07,,,,,,,,,,,,,98.8,A
USGS,9510000,6/25/07,,,,,,,,,,,,,98.9,A
USGS,9510000,6/26/07,,,,,,,,,,,,,103,A
USGS,9510000,6/27/07,,,,,,,,,,,,,118,A
USGS,9510000,6/28/07,,,,,,,,,,,,,123,A
USGS,9510000,6/29/07,,,,,,,,,,,,,123,A
USGS,9510000,6/30/07,,,,,,,,,,,,,113,A
USGS,9510000,7/1/07,,,,,,,,,,,,,98.9,A
USGS,9510000,7/2/07,,,,,,,,,,,,,99.1,A
USGS,9510000,7/3/07,,,,,,,,,,,,,99.4,A
USGS,9510000,7/4/07,,,,,,,,,,,,,124,A
USGS,9510000,7/5/07,,,,,,,,,,,,,114,A
USGS,9510000,7/6/07,,,,,,,,,,,,,108,A
USGS,9510000,7/7/07,,,,,,,,,,,,,95,A
USGS,9510000,7/8/07,,,,,,,,,,,,,95.4,A
USGS,9510000,7/9/07,,,,,,,,,,,,,118,A
USGS,9510000,7/10/07,,,,,,,,,,,,,123,A
USGS,9510000,7/11/07,,,,,,,,,,,,,123,A
USGS,9510000,7/12/07,,,,,,,,,,,,,111,A
USGS,9510000,7/13/07,,,,,,,,,,,,,110,A
USGS,9510000,7/14/07,,,,,,,,,,,,,96.8,A
USGS,9510000,7/15/07,,,,,,,,,,,,,97.2,A
USGS,9510000,7/16/07,,,,,,,,,,,,,115,A
USGS,9510000,7/17/07,,,,,,,,,,,,,118,A
USGS,9510000,7/18/07,,,,,,,,,,,,,118,A
USGS,9510000,7/19/07,,,,,,,,,,,,,88.8,A
USGS,9510000,7/20/07,,,,,,,,,,,,,88.8,A
USGS,9510000,7/21/07,,,,,,,,,,,,,97.2,A
USGS,9510000,7/22/07,,,,,,,,,,,,,97.7,A
USGS,9510000,7/23/07,,,,,,,,,,,,,97.8,A
USGS,9510000,7/24/07,,,,,,,,,,,,,111,A
USGS,9510000,7/25/07,,,,,,,,,,,,,118,A
USGS,9510000,7/26/07,,,,,,,,,,,,,110,A
USGS,9510000,7/27/07,,,,,,,,,,,,,96.1,A
USGS,9510000,7/28/07,,,,,,,,,,,,,96.8,A
USGS,9510000,7/29/07,,,,,,,,,,,,,97.3,A
USGS,9510000,7/30/07,,,,,,,,,,,,,97.2,A
USGS,9510000,7/31/07,,,,,,,,,,,,,143,A
USGS,9510000,8/1/07,,,,,,,,,,,,,97.3,A
USGS,9510000,8/2/07,,,,,,,,,,,,,81.2,A
USGS,9510000,8/3/07,,,,,,,,,,,,,87.6,A
USGS,9510000,8/4/07,,,,,,,,,,,,,92,A
USGS,9510000,8/5/07,,,,,,,,,,,,,93,A
USGS,9510000,8/6/07,,,,,,,,,,,,,93.2,A
USGS,9510000,8/7/07,,,,,,,,,,,,,95.5,A
USGS,9510000,8/8/07,,,,,,,,,,,,,122,A
USGS,9510000,8/9/07,,,,,,,,,,,,,96.5,A
USGS,9510000,8/10/07,,,,,,,,,,,,,91.7,A
USGS,9510000,8/11/07,,,,,,,,,,,,,92.2,A
USGS,9510000,8/12/07,,,,,,,,,,,,,92.2,A
USGS,9510000,8/13/07,,,,,,,,,,,,,88.7,A
USGS,9510000,8/14/07,,,,,,,,,,,,,84.4,A
USGS,9510000,8/15/07,,,,,,,,,,,,,121,A
USGS,9510000,8/16/07,,,,,,,,,,,,,90.4,A
USGS,9510000,8/17/07,,,,,,,,,,,,,91.1,A
USGS,9510000,8/18/07,,,,,,,,,,,,,92,A
USGS,9510000,8/19/07,,,,,,,,,,,,,91.2,A
USGS,9510000,8/20/07,,,,,,,,,,,,,91.4,A
USGS,9510000,8/21/07,,,,,,,,,,,,,91.1,A
USGS,9510000,8/22/07,,,,,,,,,,,,,118,A
USGS,9510000,8/23/07,,,,,,,,,,,,,88.4,A
USGS,9510000,8/24/07,,,,,,,,,,,,,96.1,A
USGS,9510000,8/25/07,,,,,,,,,,,,,93.9,A
USGS,9510000,8/26/07,,,,,,,,,,,,,91.7,A
USGS,9510000,8/27/07,,,,,,,,,,,,,91,A
USGS,9510000,8/28/07,,,,,,,,,,,,,103,A
USGS,9510000,8/29/07,,,,,,,,,,,,,117,A
USGS,9510000,8/30/07,,,,,,,,,,,,,100,A
USGS,9510000,8/31/07,,,,,,,,,,,,,91.5,A
USGS,9510000,9/1/07,,,,,,,,,,,,,91.9,A
USGS,9510000,9/2/07,,,,,,,,,,,,,92,A
USGS,9510000,9/3/07,,,,,,,,,,,,,91.9,A
USGS,9510000,9/4/07,,,,,,,,,,,,,86.7,A
USGS,9510000,9/5/07,,,,,,,,,,,,,112,A
USGS,9510000,9/6/07,,,,,,,,,,,,,86.3,A
USGS,9510000,9/7/07,,,,,,,,,,,,,84.6,A
USGS,9510000,9/8/07,,,,,,,,,,,,,105,A
USGS,9510000,9/9/07,,,,,,,,,,,,,86.4,A
USGS,9510000,9/10/07,,,,,,,,,,,,,77.5,A
USGS,9510000,9/11/07,,,,,,,,,,,,,83.3,A
USGS,9510000,9/12/07,,,,,,,,,,,,,88.5,A
USGS,9510000,9/13/07,,,,,,,,,,,,,79.6,A
USGS,9510000,9/14/07,,,,,,,,,,,,,79.7,A
USGS,9510000,9/15/07,,,,,,,,,,,,,79.8,A
USGS,9510000,9/16/07,,,,,,,,,,,,,79.8,A
USGS,9510000,9/17/07,,,,,,,,,,,,,80,A
USGS,9510000,9/18/07,,,,,,,,,,,,,80,A
USGS,9510000,9/19/07,,,,,,,,,,,,,105,A
USGS,9510000,9/20/07,,,,,,,,,,,,,102,A
USGS,9510000,9/21/07,,,,,,,,,,,,,87,A
USGS,9510000,9/22/07,,,,,,,,,,,,,91.7,A
USGS,9510000,9/23/07,,,,,,,,,,,,,124,A
USGS,9510000,9/24/07,,,,,,,,,,,,,88.5,A
USGS,9510000,9/25/07,,,,,,,,,,,,,84,A
USGS,9510000,9/26/07,,,,,,,,,,,,,113,A
USGS,9510000,9/27/07,,,,,,,,,,,,,91.6,A
USGS,9510000,9/28/07,,,,,,,,,,,,,83.3,A
USGS,9510000,9/29/07,,,,,,,,,,,,,83.7,A
USGS,9510000,9/30/07,,,,,,,,,,,,,105,A
USGS,9510000,10/1/07,,,,,,,,,,,,,84.5,A
USGS,9510000,10/2/07,,,,,,,,,,,,,89.1,A
USGS,9510000,10/3/07,,,,,,,,,,,,,123,A
USGS,9510000,10/4/07,,,,,,,,,,,,,107,A
USGS,9510000,10/5/07,,,,,,,,,,,,,92.4,A
USGS,9510000,10/6/07,,,,,,,,,,,,,92.6,A
USGS,9510000,10/7/07,,,,,,,,,,,,,112,A
USGS,9510000,10/8/07,,,,,,,,,,,,,93.2,A
USGS,9510000,10/9/07,,,,,,,,,,,,,93.1,A
USGS,9510000,10/10/07,,,,,,,,,,,,,127,A
USGS,9510000,10/11/07,,,,,,,,,,,,,111,A
USGS,9510000,10/12/07,,,,,,,,,,,,,93.5,A
USGS,9510000,10/13/07,,,,,,,,,,,,,93.9,A
USGS,9510000,10/14/07,,,,,,,,,,,,,107,A
USGS,9510000,10/15/07,,,,,,,,,,,,,96.3,A
USGS,9510000,10/16/07,,,,,,,,,,,,,96.3,A
USGS,9510000,10/17/07,,,,,,,,,,,,,128,A
USGS,9510000,10/18/07,,,,,,,,,,,,,119,A
USGS,9510000,10/19/07,,,,,,,,,,,,,97.3,A
USGS,9510000,10/20/07,,,,,,,,,,,,,147,A
USGS,9510000,10/21/07,,,,,,,,,,,,,313,A
USGS,9510000,10/22/07,,,,,,,,,,,,,702,A
USGS,9510000,10/23/07,,,,,,,,,,,,,894,A
USGS,9510000,10/24/07,,,,,,,,,,,,,892,A
USGS,9510000,10/25/07,,,,,,,,,,,,,891,A
USGS,9510000,10/26/07,,,,,,,,,,,,,888,A
USGS,9510000,10/27/07,,,,,,,,,,,,,884,A
USGS,9510000,10/28/07,,,,,,,,,,,,,879,A
USGS,9510000,10/29/07,,,,,,,,,,,,,898,A
USGS,9510000,10/30/07,,,,,,,,,,,,,830,A
USGS,9510000,10/31/07,,,,,,,,,,,,,476,A
USGS,9510000,11/1/07,,,,,,,,,,,,,368,A
USGS,9510000,11/2/07,,,,,,,,,,,,,322,A
USGS,9510000,11/3/07,,,,,,,,,,,,,262,A
USGS,9510000,11/4/07,,,,,,,,,,,,,252,A
USGS,9510000,11/5/07,,,,,,,,,,,,,243,A
USGS,9510000,11/6/07,,,,,,,,,,,,,213,A
USGS,9510000,11/7/07,,,,,,,,,,,,,183,A
USGS,9510000,11/8/07,,,,,,,,,,,,,204,A
USGS,9510000,11/9/07,,,,,,,,,,,,,194,A
USGS,9510000,11/10/07,,,,,,,,,,,,,189,A
USGS,9510000,11/11/07,,,,,,,,,,,,,190,A
USGS,9510000,11/12/07,,,,,,,,,,,,,192,A
USGS,9510000,11/13/07,,,,,,,,,,,,,194,A
USGS,9510000,11/14/07,,,,,,,,,,,,,198,A
USGS,9510000,11/15/07,,,,,,,,,,,,,200,A
USGS,9510000,11/16/07,,,,,,,,,,,,,202,A
USGS,9510000,11/17/07,,,,,,,,,,,,,201,A
USGS,9510000,11/18/07,,,,,,,,,,,,,202,A
USGS,9510000,11/19/07,,,,,,,,,,,,,203,A
USGS,9510000,11/20/07,,,,,,,,,,,,,201,A
USGS,9510000,11/21/07,,,,,,,,,,,,,207,A
USGS,9510000,11/22/07,,,,,,,,,,,,,203,A
USGS,9510000,11/23/07,,,,,,,,,,,,,200,A
USGS,9510000,11/24/07,,,,,,,,,,,,,199,A
USGS,9510000,11/25/07,,,,,,,,,,,,,198,A
USGS,9510000,11/26/07,,,,,,,,,,,,,268,A
USGS,9510000,11/27/07,,,,,,,,,,,,,402,A
USGS,9510000,11/28/07,,,,,,,,,,,,,356,A
USGS,9510000,11/29/07,,,,,,,,,,,,,304,A
USGS,9510000,11/30/07,,,,,,,,,,,,,218,A
USGS,9510000,12/1/07,,,,,,,,,,,,,121,A
USGS,9510000,12/2/07,,,,,,,,,,,,,98.9,A
USGS,9510000,12/3/07,,,,,,,,,,,,,96.7,A
USGS,9510000,12/4/07,,,,,,,,,,,,,96.3,A
USGS,9510000,12/5/07,,,,,,,,,,,,,97.8,A
USGS,9510000,12/6/07,,,,,,,,,,,,,98.4,A
USGS,9510000,12/7/07,,,,,,,,,,,,,101,A
USGS,9510000,12/8/07,,,,,,,,,,,,,110,A
USGS,9510000,12/9/07,,,,,,,,,,,,,103,A
USGS,9510000,12/10/07,,,,,,,,,,,,,103,A
USGS,9510000,12/11/07,,,,,,,,,,,,,103,A
USGS,9510000,12/12/07,,,,,,,,,,,,,103,A
USGS,9510000,12/13/07,,,,,,,,,,,,,103,A
USGS,9510000,12/14/07,,,,,,,,,,,,,103,A
USGS,9510000,12/15/07,,,,,,,,,,,,,104,A
USGS,9510000,12/16/07,,,,,,,,,,,,,104,A
USGS,9510000,12/17/07,,,,,,,,,,,,,105,A
USGS,9510000,12/18/07,,,,,,,,,,,,,175,A
USGS,9510000,12/19/07,,,,,,,,,,,,,345,A
USGS,9510000,12/20/07,,,,,,,,,,,,,370,A
USGS,9510000,12/21/07,,,,,,,,,,,,,396,A
USGS,9510000,12/22/07,,,,,,,,,,,,,369,A
USGS,9510000,12/23/07,,,,,,,,,,,,,298,A
USGS,9510000,12/24/07,,,,,,,,,,,,,242,A
USGS,9510000,12/25/07,,,,,,,,,,,,,222,A
USGS,9510000,12/26/07,,,,,,,,,,,,,255,A
USGS,9510000,12/27/07,,,,,,,,,,,,,295,A
USGS,9510000,12/28/07,,,,,,,,,,,,,301,A
USGS,9510000,12/29/07,,,,,,,,,,,,,309,A
USGS,9510000,12/30/07,,,,,,,,,,,,,337,A
USGS,9510000,12/31/07,,,,,,,,,,,,,319,A
USGS,9510000,1/1/08,,,,,,,,,,,,,310,A
USGS,9510000,1/2/08,,,,,,,,,,,,,395,A
USGS,9510000,1/3/08,,,,,,,,,,,,,382,A
USGS,9510000,1/4/08,,,,,,,,,,,,,337,A
USGS,9510000,1/5/08,,,,,,,,,,,,,333,A
USGS,9510000,1/6/08,,,,,,,,,,,,,297,A
USGS,9510000,1/7/08,,,,,,,,,,,,,228,A
USGS,9510000,1/8/08,,,,,,,,,,,,,214,A
USGS,9510000,1/9/08,,,,,,,,,,,,,340,A
USGS,9510000,1/10/08,,,,,,,,,,,,,349,A
USGS,9510000,1/11/08,,,,,,,,,,,,,351,A
USGS,9510000,1/12/08,,,,,,,,,,,,,347,A
USGS,9510000,1/13/08,,,,,,,,,,,,,319,A
USGS,9510000,1/14/08,,,,,,,,,,,,,324,A
USGS,9510000,1/15/08,,,,,,,,,,,,,359,A
USGS,9510000,1/16/08,,,,,,,,,,,,,372,A
USGS,9510000,1/17/08,,,,,,,,,,,,,405,A
USGS,9510000,1/18/08,,,,,,,,,,,,,427,A
USGS,9510000,1/19/08,,,,,,,,,,,,,445,A
USGS,9510000,1/20/08,,,,,,,,,,,,,466,A
USGS,9510000,1/21/08,,,,,,,,,,,,,516,A
USGS,9510000,1/22/08,,,,,,,,,,,,,560,A
USGS,9510000,1/23/08,,,,,,,,,,,,,548,A
USGS,9510000,1/24/08,,,,,,,,,,,,,531,A
USGS,9510000,1/25/08,,,,,,,,,,,,,477,A
USGS,9510000,1/26/08,,,,,,,,,,,,,451,A
USGS,9510000,1/27/08,,,,,,,,,,,,,1210,A
USGS,9510000,1/28/08,,,,,,,,,,,,,4650,A
USGS,9510000,1/29/08,,,,,,,,,,,,,1070,A
USGS,9510000,1/30/08,,,,,,,,,,,,,2570,A
USGS,9510000,1/31/08,,,,,,,,,,,,,3440,A
USGS,9510000,2/1/08,,,,,,,,,,,,,1290,A
USGS,9510000,2/2/08,,,,,,,,,,,,,1560,A
USGS,9510000,2/3/08,,,,,,,,,,,,,2000,A
USGS,9510000,2/4/08,,,,,,,,,,,,,2200,A
USGS,9510000,2/5/08,,,,,,,,,,,,,2200,A
USGS,9510000,2/6/08,,,,,,,,,,,,,1910,A
USGS,9510000,2/7/08,,,,,,,,,,,,,1200,A
USGS,9510000,2/8/08,,,,,,,,,,,,,870,A
USGS,9510000,2/9/08,,,,,,,,,,,,,868,A
USGS,9510000,2/10/08,,,,,,,,,,,,,1210,A
USGS,9510000,2/11/08,,,,,,,,,,,,,2150,A
USGS,9510000,2/12/08,,,,,,,,,,,,,2160,A
USGS,9510000,2/13/08,,,,,,,,,,,,,2160,A
USGS,9510000,2/14/08,,,,,,,,,,,,,2250,A
USGS,9510000,2/15/08,,,,,,,,,,,,,2100,A
USGS,9510000,2/16/08,,,,,,,,,,,,,1750,A
USGS,9510000,2/17/08,,,,,,,,,,,,,1850,A
USGS,9510000,2/18/08,,,,,,,,,,,,,1720,A
USGS,9510000,2/19/08,,,,,,,,,,,,,1360,A
USGS,9510000,2/20/08,,,,,,,,,,,,,1530,A
USGS,9510000,2/21/08,,,,,,,,,,,,,1680,A
USGS,9510000,2/22/08,,,,,,,,,,,,,1690,A
USGS,9510000,2/23/08,,,,,,,,,,,,,2070,A
USGS,9510000,2/24/08,,,,,,,,,,,,,2570,A
USGS,9510000,2/25/08,,,,,,,,,,,,,2550,A
USGS,9510000,2/26/08,,,,,,,,,,,,,2420,A
USGS,9510000,2/27/08,,,,,,,,,,,,,2350,A
USGS,9510000,2/28/08,,,,,,,,,,,,,2270,A
USGS,9510000,2/29/08,,,,,,,,,,,,,2270,A
USGS,9510000,3/1/08,,,,,,,,,,,,,2930,A
USGS,9510000,3/2/08,,,,,,,,,,,,,3360,A
USGS,9510000,3/3/08,,,,,,,,,,,,,3380,A
USGS,9510000,3/4/08,,,,,,,,,,,,,2910,A
USGS,9510000,3/5/08,,,,,,,,,,,,,1980,A
USGS,9510000,3/6/08,,,,,,,,,,,,,1410,A
USGS,9510000,3/7/08,,,,,,,,,,,,,1240,A
USGS,9510000,3/8/08,,,,,,,,,,,,,1580,A
USGS,9510000,3/9/08,,,,,,,,,,,,,1780,A
USGS,9510000,3/10/08,,,,,,,,,,,,,2170,A
USGS,9510000,3/11/08,,,,,,,,,,,,,2120,A
USGS,9510000,3/12/08,,,,,,,,,,,,,1910,A
USGS,9510000,3/13/08,,,,,,,,,,,,,1960,A
USGS,9510000,3/14/08,,,,,,,,,,,,,2270,A
USGS,9510000,3/15/08,,,,,,,,,,,,,2060,A
USGS,9510000,3/16/08,,,,,,,,,,,,,1700,A
USGS,9510000,3/17/08,,,,,,,,,,,,,2000,A
USGS,9510000,3/18/08,,,,,,,,,,,,,1270,A
USGS,9510000,3/19/08,,,,,,,,,,,,,1100,A
USGS,9510000,3/20/08,,,,,,,,,,,,,1020,A
USGS,9510000,3/21/08,,,,,,,,,,,,,849,A
USGS,9510000,3/22/08,,,,,,,,,,,,,822,A
USGS,9510000,3/23/08,,,,,,,,,,,,,700,A
USGS,9510000,3/24/08,,,,,,,,,,,,,534,A
USGS,9510000,3/25/08,,,,,,,,,,,,,547,A
USGS,9510000,3/26/08,,,,,,,,,,,,,920,A
